(82, 111, 103, 101, 114)	284
(32, 82, 111, 103, 101, 114)	627
(82, 111, 118, 101, 114)	329
(32, 116, 111, 111, 108, 115, 104, 101, 100, 115)	1
(32, 112, 114, 97, 105, 115, 101, 115)	287
(32, 97, 112, 112, 101, 97, 114, 97, 110, 99, 101)	366
(32, 115, 101, 119, 115)	96
(67, 114, 97, 115, 104)	100
(32, 74, 101, 108, 108)	23
(32, 105, 100, 101, 110, 116, 105, 102, 105, 101, 100)	20
(32, 99, 111, 110, 99, 108, 117, 100, 101, 100)	35
(83, 119, 97, 110)	65
(32, 99, 104, 101, 101, 114, 121)	110
(32, 103, 114, 117, 109, 112, 105, 108, 121)	73
(83, 116, 101, 112)	73
(32, 74, 97, 99, 107, 115, 111, 110)	168
(32, 103, 97, 112, 105, 110, 103)	6
(32, 114, 105, 112, 112, 108, 101, 100)	34
(76, 105, 111, 110, 115)	51
(32, 98, 97, 114, 101, 100)	153
(32, 115, 97, 119, 101, 100)	130
(32, 80, 117, 115, 104)	133
(80, 104, 101, 119)	210
(67, 111, 110, 103, 114, 97, 116, 115)	14
(32, 110, 101, 114, 118, 101)	10
(32, 118, 101, 108, 118, 101, 116, 121)	17
(32, 66, 97, 109, 98, 105)	48
(66, 97, 109, 98, 105)	7
(32, 66, 117, 108, 108)	229
(32, 114, 101, 97, 114)	8
(32, 105, 110, 102, 101, 99, 116, 101, 100)	46
(32, 118, 105, 114, 117, 115)	118
(32, 83, 117, 98, 119, 97, 121)	44
(32, 71, 114, 97, 109, 109, 121)	17
(106, 97, 122, 122)	31
(71, 114, 97, 109, 109, 121)	8
(32, 115, 104, 111, 101, 98, 111, 120)	134
(32, 99, 114, 111, 115, 115, 114, 111, 97, 100, 115)	45
(119, 114, 101, 115, 116, 108, 105, 110, 103)	1
(32, 67, 104, 97, 114, 108, 111, 116, 116, 101)	627
(67, 104, 97, 114, 108, 111, 116, 116, 101)	245
(115, 117, 102, 102, 101, 114)	17
(69, 97, 114, 116, 104, 113, 117, 97, 107, 101)	18
(32, 117, 110, 107, 105, 110, 100)	378
(32, 84, 119, 105, 110, 107, 108, 121)	30
(32, 83, 112, 97, 114, 107, 108, 121)	56
(84, 119, 105, 110, 107, 108, 121)	4
(32, 100, 114, 111, 111, 112)	54
(32, 107, 105, 108, 108, 105, 110, 103)	48
(115, 117, 112, 112, 108, 121)	82
(32, 102, 114, 111, 108, 105, 99)	30
(32, 101, 97, 114, 114, 105, 110, 103, 115)	393
(32, 101, 120, 112, 108, 111, 114, 101, 115)	23
(32, 108, 105, 102, 101, 116, 105, 109, 101)	220
(32, 83, 116, 97, 110)	503
(83, 116, 97, 110)	79
(32, 100, 101, 115, 112, 101, 114, 97, 116, 105, 111, 110)	42
(32, 80, 97, 105, 110, 116, 101, 114)	61
(32, 116, 105, 110)	596
(32, 74, 117, 110, 107)	64
(67, 105, 114, 99, 108, 101)	72
(75, 105, 116, 116, 101, 110, 115)	5
(32, 81, 117, 105, 110, 116, 111, 110)	7
(32, 69, 115, 116, 101, 108, 108)	3
(32, 99, 111, 109, 109, 101, 110, 116, 115)	46
(32, 114, 117, 100, 101, 108, 121)	105
(69, 115, 116, 101, 108, 108)	1
(32, 115, 117, 112, 112, 111, 114, 116, 105, 118, 101)	250
(32, 66, 101, 115, 116)	95
(32, 107, 110, 111, 98, 115)	570
(32, 98, 117, 115, 105, 110, 101, 115, 115, 109, 97, 110)	20
(32, 112, 111, 117, 99, 104)	557
(32, 97, 110, 110, 117, 97, 108)	23
(32, 97, 112, 112, 111, 105, 110, 116, 109, 101, 110, 116)	103
(32, 104, 101, 97, 114, 116, 98, 101, 97, 116)	114
(32, 101, 120, 97, 109, 105, 110, 97, 116, 105, 111, 110)	62
(32, 90, 101, 101)	1259
(90, 101, 101)	143
(32, 99, 104, 101, 99, 107, 101, 114, 101, 100)	17
(80, 105, 110, 107)	96
(32, 99, 114, 117, 115, 104, 101, 100)	508
(32, 101, 118, 101, 110, 105, 110, 103, 115)	125
(32, 104, 105, 112)	33
(32, 103, 111, 100, 115)	103
(32, 105, 103, 110, 111, 114, 101, 115)	199
(32, 103, 114, 97, 98, 101, 100)	14
(32, 99, 97, 118, 101, 115)	394
(83, 111, 109, 101, 98, 111, 100, 121)	38
(80, 79, 80)	232
(82, 111, 108, 108, 121)	183
(32, 99, 114, 105, 115, 112)	129
(32, 104, 117, 109, 105, 108, 105, 97, 116, 105, 111, 110)	2
(98, 111, 109, 98, 105, 110, 103)	3
(98, 111, 109, 98, 101, 100)	4
(46, 96)	16
(32, 99, 111, 109, 109, 111, 116, 105, 111, 110)	275
(32, 97, 100, 111, 114, 110, 101, 100)	12
(32, 67, 104, 117, 114, 99, 104)	73
(32, 112, 105, 110, 101, 99, 111, 110, 101, 115)	70
(32, 79, 105, 110, 107)	366
(72, 101, 110, 110, 121)	268
(32, 118, 105, 108, 108, 97, 105, 110, 115)	167
(32, 116, 104, 114, 101, 97, 100, 101, 100)	48
(86, 111, 105, 108, 195, 160)	2
(32, 99, 97, 108, 109, 110, 101, 115, 115)	121
(77, 117, 115, 105, 99, 105, 97, 110, 115)	2
(32, 98, 97, 107, 101, 114, 115)	143
(32, 112, 111, 110, 121, 116, 97, 105, 108)	180
(32, 83, 99, 97, 116, 116, 101, 114, 101, 100)	2
(32, 77, 111, 106, 111)	58
(77, 111, 106, 111)	10
(32, 103, 111, 114, 105, 108, 108, 97, 115)	406
(32, 72, 117, 110, 116, 101, 114, 115)	5
(32, 115, 116, 97, 114, 116, 108, 105, 110, 103)	50
(32, 104, 101, 114, 109, 105, 116)	113
(32, 72, 117, 110, 103, 114, 121)	44
(32, 103, 97, 103, 103, 108, 101)	3
(32, 115, 112, 114, 111, 117, 116, 105, 110, 103)	33
(115, 111, 109, 101)	17
(32, 97, 117, 116, 117, 109, 110)	236
(32, 100, 101, 116, 101, 114, 109, 105, 110, 101, 100, 108, 121)	35
(32, 108, 105, 103, 104, 116, 101, 110, 101, 100)	23
(32, 111, 118, 101, 114, 98, 117, 114, 100, 101, 110)	2
(32, 99, 114, 111, 119, 115)	145
(32, 110, 117, 105, 115, 97, 110, 99, 101)	31
(32, 99, 101, 105, 108, 105, 110, 103, 115)	64
(32, 114, 117, 110, 103)	137
(82, 101, 108, 117, 99, 116, 97, 110, 116, 108, 121)	95
(32, 78, 111, 118, 101, 108, 115)	115
(77, 111, 108, 101)	131
(65, 97, 97, 104)	24
(112, 111, 119, 100, 101, 114)	41
(32, 102, 108, 97, 103, 112, 111, 108, 101)	100
(32, 74, 111, 110, 97, 115)	64
(32, 105, 109, 112, 111, 108, 105, 116, 101)	13
(32, 99, 111, 99, 107, 114, 111, 97, 99, 104, 101, 115)	2
(32, 105, 110, 105, 116, 105, 97, 108)	30
(32, 102, 111, 114, 99, 101, 100)	313
(32, 102, 111, 114, 107, 102, 117, 108)	14
(32, 115, 105, 110, 99, 101, 114, 101, 108, 121)	27
(32, 122, 111, 111, 115)	45
(32, 100, 101, 115, 105, 103, 110, 101, 114, 115)	36
(32, 103, 117, 108, 112, 101, 100)	378
(32, 84, 101, 97, 115, 112, 111, 111, 110, 115)	2
(32, 99, 104, 111, 107, 101)	225
(32, 67, 104, 101, 119, 105, 110, 103)	47
(32, 70, 105, 110, 100, 101, 114, 115)	54
(32, 107, 101, 101, 112, 101, 114, 115)	119
(87, 97, 118, 101)	40
(32, 99, 114, 101, 100, 105, 116)	44
(32, 102, 114, 111, 110)	1
(32, 116, 104, 114, 111, 110, 101)	467
(32, 116, 111, 114, 116, 111, 105, 115, 101)	502
(32, 102, 111, 114, 108, 111, 114, 110)	11
(32, 119, 111, 110, 100, 114, 111, 117, 115)	196
(32, 115, 101, 108, 101, 99, 116, 101, 100)	80
(32, 105, 109, 97, 103, 105, 110, 97, 116, 105, 111, 110, 115)	561
(83, 101, 114, 118, 101)	29
(32, 99, 108, 105, 112)	643
(32, 76, 121, 108, 97)	98
(32, 65, 112, 112, 108, 101, 115)	176
(76, 121, 108, 97)	34
(32, 115, 99, 97, 108, 112)	30
(32, 66, 108, 117)	120
(66, 108, 117)	17
(32, 115, 101, 101, 107, 105, 110, 103)	650
(32, 105, 110, 106, 117, 114, 121)	157
(32, 111, 110, 108, 105, 110, 101)	248
(32, 112, 105, 110, 99, 104, 101, 114, 115)	82
(32, 101, 120, 104, 105, 108, 97, 114, 97, 116, 101, 100)	11
(32, 70, 114, 101, 121, 97)	316
(32, 102, 97, 115, 104, 105, 111, 110, 105, 115, 116, 97)	7
(70, 114, 101, 121, 97)	68
(32, 108, 97, 116, 101, 115, 116)	124
(72, 117, 115, 104)	27
(32, 98, 114, 97, 105, 100, 115)	171
(32, 114, 97, 114, 101, 115, 116)	35
(32, 115, 119, 105, 102, 116)	115
(32, 107, 110, 101, 108, 108, 105, 110, 103)	1
(32, 117, 112, 115, 116, 114, 101, 97, 109)	37
(32, 99, 114, 101, 118, 105, 99, 101, 115)	45
(32, 101, 97, 116, 101, 114)	194
(32, 67, 111, 114, 100)	155
(32, 115, 116, 114, 101, 110, 103, 116, 104, 101, 110, 101, 100)	13
(32, 101, 110, 116, 105, 114, 101, 108, 121)	84
(70, 117, 110)	261
(32, 83, 116, 111, 114, 105, 101, 115)	91
(32, 112, 105, 103, 108, 101, 116)	83
(32, 109, 111, 110, 97, 114, 99, 104)	25
(32, 98, 108, 111, 98)	304
(72, 117, 109, 97, 110, 115)	12
(32, 99, 111, 114, 114, 101, 99, 116, 101, 100)	22
(32, 68, 105, 115, 97, 112, 112, 101, 97, 114)	9
(32, 115, 116, 114, 117, 109, 115)	60
(32, 72, 111, 112, 101, 102, 117, 108, 108, 121)	39
(32, 76, 101, 97, 104)	415
(76, 101, 97, 104)	151
(32, 82, 101, 98, 101, 99, 99, 97)	594
(32, 99, 104, 111, 112, 115, 116, 105, 99, 107, 115)	20
(32, 68, 105, 102, 102, 101, 114, 101, 110, 116)	164
(32, 83, 112, 101, 99, 105, 97, 108)	40
(32, 67, 101, 101)	125
(67, 101, 101)	14
(32, 84, 101, 101)	45
(32, 98, 117, 110, 100, 108, 101, 100)	105
(32, 105, 109, 105, 116, 97, 116, 105, 110, 103)	24
(32, 98, 117, 102, 102, 101, 116)	10
(32, 100, 105, 115, 99, 111)	23
(32, 112, 97, 108, 109, 115)	549
(32, 68, 111, 119, 110)	204
(32, 66, 111, 110, 103, 111)	134
(32, 112, 97, 99, 107, 101, 116)	186
(32, 108, 117, 99, 107, 105, 101, 114)	180
(32, 109, 101, 110, 116, 105, 111, 110, 105, 110, 103)	109
(32, 98, 117, 100, 115)	187
(32, 67, 104, 114, 105, 115)	1270
(32, 103, 108, 105, 109, 112, 115, 101)	205
(67, 104, 114, 105, 115)	405
(77, 97, 107, 101, 117, 112)	22
(114, 101, 97, 100, 121)	98
(68, 101, 101, 114)	75
(32, 104, 105, 112, 112, 111, 115)	511
(32, 67, 111, 108, 111, 114, 115)	108
(32, 87, 111, 111, 108, 108, 121)	576
(87, 111, 111, 108, 108, 121)	62
(32, 114, 104, 105, 110, 111)	620
(119, 97, 108, 108)	3
(109, 111, 117, 115, 101)	20
(100, 111, 111, 114)	28
(32, 100, 117, 110, 101, 115)	43
(32, 97, 108, 108, 108, 101, 97, 114, 101, 100)	1
(32, 115, 117, 110, 104, 97, 116)	62
(32, 115, 111, 111, 116, 104, 101, 100)	105
(46, 46)	99
(79, 116, 116, 111)	100
(32, 114, 101, 99, 105, 116, 101)	52
(71, 108, 111, 119)	56
(112, 105, 110, 99, 104)	24
(32, 114, 101, 115, 101, 97, 114, 99, 104)	92
(32, 99, 111, 110, 102, 108, 105, 99, 116, 115)	57
(32, 99, 111, 97, 116, 105, 110, 103)	14
(32, 103, 114, 101, 101, 110, 101, 115, 116)	96
(32, 115, 101, 97, 116, 101, 100)	417
(100, 114, 101, 115, 115, 101, 100)	28
(32, 114, 101, 112, 108, 121, 105, 110, 103)	130
(32, 78, 101, 108, 108)	171
(78, 101, 108, 108)	44
(115, 109, 97, 114, 116)	24
(32, 114, 101, 103, 105, 115, 116, 114, 97, 116, 105, 111, 110)	9
(32, 97, 99, 114, 111, 98, 97, 116, 105, 99)	9
(84, 101, 115, 116)	73
(32, 71, 114, 111, 117, 112)	6
(32, 101, 120, 99, 104, 97, 110, 103, 101, 100)	297
(32, 102, 114, 101, 115, 104, 101, 115, 116)	67
(119, 111, 119)	205
(32, 117, 110, 108, 97, 116, 99, 104, 101, 100)	6
(32, 117, 110, 98, 111, 120, 101, 100)	8
(32, 100, 97, 98, 98, 101, 100)	30
(32, 115, 113, 117, 105, 114, 116)	286
(32, 101, 97, 115, 116, 119, 97, 114, 100)	2
(32, 99, 111, 110, 115, 111, 108, 101)	146
(119, 111, 97, 104)	2
(32, 115, 119, 105, 110, 103, 115, 101, 116)	125
(32, 119, 97, 103, 111, 110, 115)	322
(32, 67, 117, 98, 101)	108
(67, 117, 98, 101)	16
(32, 103, 114, 117, 110, 116, 101, 100)	157
(32, 109, 111, 116, 111, 114, 99, 121, 99, 108, 101, 115)	520
(32, 116, 114, 97, 99, 101)	157
(32, 80, 97, 105, 110, 116)	162
(109, 97, 105, 108)	244
(77, 97, 99, 104, 105, 110, 101)	47
(32, 112, 114, 111, 102, 101, 115, 115, 105, 111, 110, 97, 108)	112
(32, 114, 101, 99, 111, 114, 100, 115)	329
(32, 99, 97, 114, 114, 105, 101, 114)	164
(32, 112, 114, 97, 99, 116, 105, 115, 101)	90
(32, 115, 110, 111, 114, 101)	261
(32, 108, 97, 110, 100, 102, 105, 108, 108)	2
(32, 74, 111, 117, 114, 110, 97, 108)	68
(32, 114, 111, 117, 110, 100, 115)	129
(99,)	22
(32, 115, 117, 114, 103, 101, 114, 121)	105
(80, 105, 110, 99, 104)	35
(32, 80, 105, 110, 99, 104)	94
(115, 104, 97, 107, 101)	55
(32, 103, 108, 101, 97, 109, 105, 110, 103)	192
(32, 82, 117, 116, 104)	814
(82, 117, 116, 104)	276
(32, 115, 101, 97, 116, 98, 101, 108, 116)	172
(32, 115, 97, 107, 101)	8
(32, 98, 101, 110, 101, 102, 105, 116)	169
(76, 105, 111, 110)	257
(115, 99, 97, 114, 101)	55
(106, 111, 105, 110)	8
(122, 97, 103)	24
(32, 111, 100, 111, 114)	40
(32, 100, 105, 115, 103, 117, 115, 116)	80
(32, 115, 105, 103, 104, 116, 105, 110, 103)	4
(32, 101, 108, 97, 115, 116, 105, 99)	31
(32, 100, 105, 110, 110, 101, 114, 116, 105, 109, 101)	57
(32, 99, 111, 108, 108, 101, 99, 116, 115)	172
(32, 83, 116, 97, 110, 100, 105, 110, 103)	152
(32, 117, 110, 110, 111, 116, 105, 99, 101, 100)	24
(32, 97, 112, 112, 114, 111, 112, 114, 105, 97, 116, 101)	82
(32, 66, 108, 117, 101, 98, 101, 114, 114, 105, 101, 115)	44
(71, 105, 103, 105)	883
(32, 84)	674
(32, 73, 110, 100, 101, 112, 101, 110, 100, 101, 110, 116)	28
(73, 110, 100, 101, 112, 101, 110, 100, 101, 110, 116)	8
(32, 102, 117, 110, 110, 105, 101, 114)	169
(32, 78, 111, 114, 109, 97, 108)	41
(76, 111, 118, 101)	282
(84, 114, 117, 116, 104)	55
(108, 101, 103, 103, 101, 100)	76
(32, 116, 119, 105, 116, 99, 104, 105, 110, 103)	107
(119, 111, 117, 108, 100)	85
(89, 69, 83)	50
(78, 79)	155
(32, 78, 79)	49
(32, 87, 65, 78, 84)	7
(32, 84, 72, 69)	28
(32, 80, 82, 73, 78, 67, 69, 83, 83)	1
(32, 66, 79, 79, 75)	2
(32, 72, 65, 84, 69)	13
(32, 83, 75, 85, 78, 75)	1
(32, 102, 114, 101, 115, 104, 101, 114)	34
(32, 116, 111, 111, 116, 104, 108, 101, 115, 115)	12
(32, 77, 117, 102, 102, 105, 110)	865
(32, 70, 108, 117, 102, 102)	309
(32, 117, 110, 105, 102, 105, 101, 100)	8
(115, 101, 116, 116, 108, 101)	15
(32, 87, 105, 110, 100)	247
(32, 107, 110, 101, 97, 100)	91
(66, 117, 114, 121)	54
(32, 71, 117, 110, 115)	114
(32, 114, 101, 109, 97, 105, 110, 105, 110, 103)	210
(32, 104, 101, 97, 114, 116, 121)	35
(32, 101, 120, 101, 114, 99, 105, 115, 101, 100)	227
(32, 98, 97, 121)	158
(32, 108, 111, 117, 110, 103, 101, 100)	7
(32, 112, 108, 97, 110, 101, 100)	12
(32, 103, 108, 111, 119, 115)	522
(32, 115, 119, 105, 109, 109, 101, 114, 115)	113
(32, 115, 112, 108, 97, 115, 104, 121)	90
(32, 106, 117, 109, 112, 108, 101, 100)	1
(110, 105, 103, 104, 116, 109, 97, 114, 101)	116
(32, 109, 97, 99, 97, 119, 115)	7
(32, 98, 117, 100, 103, 105, 101, 115)	3
(32, 115, 113, 117, 97, 119, 107, 121)	2
(32, 99, 104, 105, 114, 112, 121)	43
(32, 83, 111, 114, 116, 105, 110, 103)	94
(32, 100, 111, 100, 103, 101)	263
(32, 115, 97, 100, 100, 101, 110, 101, 100)	87
(32, 114, 111, 99, 107, 104, 111, 112, 112, 101, 114)	9
(32, 99, 108, 105, 102, 102, 115)	82
(32, 68, 111, 114, 105, 97, 110)	2
(32, 99, 111, 108, 108, 97, 98, 111, 114, 97, 116, 105, 110, 103)	2
(74, 101, 101, 112)	31
(32, 74, 101, 101, 112)	57
(111, 114, 100, 101, 114)	116
(32, 101, 108, 101, 103, 97, 110, 99, 101)	9
(32, 77, 101, 108, 105, 110, 100, 97)	132
(77, 101, 108, 105, 110, 100, 97)	37
(69, 117, 114, 101, 107, 97)	14
(32, 119, 111, 114, 108, 100, 115)	235
(32, 100, 105, 103, 103, 101, 114, 115)	27
(32, 115, 116, 114, 97, 105, 103, 104, 116, 101, 114)	12
(32, 115, 109, 111, 111, 116, 104, 101, 114)	337
(32, 117, 110, 100, 101, 114, 101, 115, 116, 105, 109, 97, 116, 101)	144
(32, 115, 105, 112, 112, 101, 100)	608
(32, 115, 101, 108, 108, 115)	488
(32, 69, 114, 110, 105, 101)	399
(32, 69, 114, 97, 115, 101, 114)	148
(32, 104, 97, 117, 108, 115)	1
(32, 111, 99, 99, 97, 115, 105, 111, 110, 97, 108, 108, 121)	52
(32, 98, 108, 111, 119, 104, 111, 108, 101)	27
(32, 102, 108, 97, 118, 111, 117, 114, 115)	188
(32, 98, 111, 115, 115, 105, 101, 115, 116)	35
(32, 103, 117, 105, 108, 116)	267
(78, 111, 118, 101, 108, 115)	2
(32, 104, 97, 105, 114, 115)	409
(112, 111, 110, 100)	11
(32, 101, 121, 101, 112, 105, 101, 99, 101)	59
(32, 112, 114, 101, 100, 97, 116, 111, 114, 115)	85
(32, 114, 101, 118, 101, 110, 103, 101, 102, 117, 108)	2
(32, 82, 105, 98, 98, 105, 116)	206
(82, 97, 99, 101)	219
(32, 83, 105, 103, 110)	104
(32, 97, 112, 112, 101, 97, 114, 105, 110, 103)	140
(32, 117, 115, 104, 101, 114, 101, 100)	19
(32, 97, 120, 101, 115)	165
(68, 111, 104)	5
(32, 102, 117, 108, 108, 101, 115, 116)	69
(32, 99, 111, 114, 101)	82
(32, 109, 97, 114, 118, 101, 108, 108, 101, 100)	74
(32, 79, 120, 121, 103, 101, 110)	555
(32, 99, 104, 101, 99, 107, 105, 110, 103)	599
(76, 105, 97, 114)	7
(32, 76, 105, 97, 114)	2
(112, 101, 101, 107)	24
(32, 104, 111, 108, 115, 116, 101, 114)	7
(32, 100, 117, 101, 108)	18
(32, 73, 110, 100, 105, 97, 110, 115)	23
(32, 73, 110, 100, 105, 97, 110)	6
(32, 109, 111, 97, 110, 115)	15
(32, 77, 89)	60
(32, 100, 97, 121, 100, 114, 101, 97, 109)	81
(32, 112, 101, 114, 115, 105, 115, 116)	14
(32, 100, 105, 102, 102, 105, 99, 117, 108, 116, 105, 101, 115)	91
(32, 114, 101, 112, 97, 105, 114, 109, 97, 110)	342
(32, 67, 114, 111, 115, 115)	160
(32, 115, 105, 103, 104, 105, 110, 103)	167
(32, 112, 105, 116, 121)	115
(32, 116, 111, 110, 110, 101, 115)	7
(32, 99, 97, 112, 116, 97, 105, 110, 115)	125
(32, 102, 105, 116, 116, 105, 110, 103)	287
(32, 115, 112, 105, 116, 116, 105, 110, 103)	207
(71, 111, 111, 115, 101)	49
(32, 99, 97, 114, 103, 111)	94
(32, 100, 105, 97, 114, 105, 101, 115)	152
(115, 97, 109)	1
(32, 98, 97, 116, 99, 104)	180
(50,)	217
(32, 106, 117, 103, 115)	197
(32, 70, 117, 122, 122, 121)	1457
(70, 117, 122, 122, 121)	226
(32, 119, 111, 114, 115, 104, 105, 112, 112, 101, 100)	2
(87, 114, 97, 112)	46
(32, 102, 97, 114, 101, 119, 101, 108, 108)	175
(32, 77, 97, 105, 108)	98
(32, 103, 108, 111, 98, 101)	473
(32, 101, 110, 99, 111, 117, 114, 97, 103, 105, 110, 103, 108, 121)	68
(32, 116, 105, 100, 101, 115)	54
(32, 115, 97, 119, 115)	118
(32, 74)	54
(32, 97, 114, 109, 111, 105, 114, 101)	1
(32, 83, 104, 111, 117, 116, 105, 110, 103)	11
(32, 99, 114, 97, 110, 107, 121)	259
(32, 102, 108, 117, 102, 102, 108, 121)	12
(32, 100, 114, 111, 112, 112, 112, 101, 100)	2
(32, 115, 101, 101, 107, 115)	8
(78, 97, 110)	61
(32, 78, 97, 110)	194
(32, 83, 116, 101, 108, 108, 97)	1426
(83, 116, 101, 108, 108, 97)	360
(32, 83, 116, 97, 109, 112)	46
(32, 103, 111, 112, 104, 101, 114)	31
(32, 98, 97, 100, 103, 101, 114)	749
(32, 114, 105, 100, 100, 101, 110)	193
(66, 105, 110, 103, 111)	125
(32, 109, 111, 105, 115, 116)	167
(98, 117, 103)	37
(32, 65, 108, 97, 114, 109)	394
(32, 77, 97, 115, 107, 115)	19
(32, 116, 121, 114, 101, 115)	16
(101, 120, 112, 108, 111, 114, 97, 116, 105, 111, 110)	1
(32, 101, 120, 99, 101, 108, 108, 101, 110, 116)	213
(32, 65, 110, 105, 109, 97, 108)	116
(32, 115, 116, 97, 103, 101, 115)	28
(84, 117, 114, 107, 101, 121)	24
(32, 99, 97, 110, 110, 111, 110, 115)	48
(32, 113, 117, 97, 114, 114, 101, 108, 115)	149
(32, 103, 117, 109, 109, 105, 101, 115)	23
(32, 102, 114, 97, 121, 101, 100)	37
(32, 99, 111, 114, 100, 115)	405
(32, 117, 110, 112, 108, 117, 103, 103, 101, 100)	151
(32, 115, 97, 110, 100, 97, 108, 115)	239
(99, 97, 116, 99, 104, 105, 110, 103)	35
(32, 114, 101, 103, 114, 101, 116, 116, 105, 110, 103)	72
(32, 99, 108, 97, 99, 107)	49
(99, 108, 97, 99, 107)	39
(32, 115, 112, 111, 117, 115, 101, 115)	2
(32, 109, 117, 110, 99, 104)	503
(32, 98, 114, 97, 103, 103, 105, 110, 103)	65
(32, 103, 114, 117, 109, 112, 105, 110, 101, 115, 115)	160
(32, 104, 105, 108, 97, 114, 105, 111, 117, 115)	88
(32, 46)	154
(32, 80, 97, 103, 101)	130
(32, 79, 97, 116)	178
(80, 97, 103, 101)	15
(32, 115, 116, 111, 111, 112, 101, 100)	88
(32, 100, 114, 111, 111, 108, 105, 110, 103)	32
(32, 67, 111, 109, 112, 108, 101, 116, 101)	14
(32, 114, 101, 108, 97, 120, 97, 116, 105, 111, 110)	99
(32, 115, 101, 115, 115, 105, 111, 110, 115)	22
(32, 116, 101, 99, 104, 110, 105, 113, 117, 101, 115)	48
(32, 100, 105, 97, 112, 101, 114)	205
(32, 114, 101, 117, 110, 105, 116, 101)	57
(32, 82, 111, 111)	1154
(33, 44, 34)	250
(32, 66, 111, 119, 108, 115)	2
(32, 115, 99, 104, 111, 111, 108, 115)	117
(32, 77, 101, 108, 116, 121)	267
(77, 101, 108, 116, 121)	22
(32, 117, 110, 97, 102, 114, 97, 105, 100)	30
(32, 99, 114, 117, 109, 98, 108, 101, 100)	141
(32, 83, 104, 97, 100, 111, 119, 115)	34
(104, 105, 100, 101)	204
(32, 112, 101, 119)	193
(32, 122, 97, 112)	179
(32, 82, 97, 116, 116, 121)	587
(82, 97, 116, 116, 121)	55
(32, 72, 111, 109, 101, 119, 111, 114, 107)	34
(32, 100, 101, 115, 116, 114, 117, 99, 116, 105, 118, 101)	43
(32, 87, 101, 110, 100, 121)	1104
(87, 101, 110, 100, 121)	281
(32, 115, 119, 105, 116, 99, 104, 101, 115)	239
(32, 108, 117, 120, 117, 114, 105, 101, 115)	72
(32, 109, 105, 100)	111
(114, 97, 99, 101)	17
(32, 114, 97, 116, 105, 111, 110, 97, 108, 108, 121)	2
(32, 117, 110, 112, 114, 101, 112, 97, 114, 101, 100)	13
(32, 67, 108, 105, 99, 107)	53
(32, 112, 104, 111, 116, 111, 103, 114, 97, 112, 104, 101, 114, 115)	21
(103, 114, 111, 119)	102
(32, 102, 105, 110, 101, 114)	39
(32, 100, 111, 108, 108, 121)	253
(32, 109, 97, 106, 101, 115, 116, 105, 99)	341
(32, 77, 97, 116, 99, 104, 101, 115)	178
(32, 106, 111, 103, 115)	296
(102, 101, 99, 116)	8
(32, 99, 108, 97, 105, 109, 115)	9
(32, 82, 101, 119, 97, 114, 100)	37
(32, 76, 101, 115, 108, 101, 121)	8
(32, 99, 108, 101, 97, 110, 108, 105, 110, 101, 115, 115)	55
(76, 101, 115, 108, 101, 121)	3
(80, 97, 117, 108, 97)	254
(32, 80, 97, 117, 108, 97)	407
(32, 80, 97, 117, 108, 105, 101)	31
(32, 115, 101, 101, 112)	7
(32, 74, 111, 106, 111)	1080
(74, 111, 106, 111)	193
(32, 98, 114, 97, 105, 100, 101, 100)	29
(32, 70, 105, 120, 105, 110, 103)	27
(32, 87, 105, 110, 107)	2042
(32, 97, 112, 112, 101, 116, 105, 116, 101)	181
(32, 82, 105, 100, 105, 110, 103)	124
(32, 115, 116, 117, 103, 103, 108, 101, 100)	1
(32, 98, 111, 110, 100, 101, 100)	8
(32, 104, 97, 110, 100, 108, 101, 98, 97, 114)	31
(32, 99, 104, 111, 109, 112, 101, 100)	70
(32, 115, 116, 101, 116, 104, 111, 115, 99, 111, 112, 101)	967
(32, 115, 104, 97, 116, 116, 101, 114, 105, 110, 103)	13
(65, 99, 99, 105, 100, 101, 110, 116, 115)	38
(32, 98, 117, 109, 112, 101, 114, 115)	11
(32, 104, 101, 97, 100, 108, 105, 103, 104, 116, 115)	45
(32, 119, 111, 110, 100, 101, 114, 108, 97, 110, 100)	142
(32, 115, 99, 114, 105, 98, 98, 108, 121)	10
(32, 112, 104, 114, 97, 115, 101, 115)	29
(32, 97, 112, 112, 108, 121, 105, 110, 103)	15
(32, 99, 111, 110, 116, 101, 120, 116, 115)	2
(101, 97, 114, 110, 101, 100)	35
(32, 72, 97, 110, 103, 101, 114)	273
(83, 110, 97, 107, 101)	131
(71, 114, 97, 99, 101, 102, 117, 108)	86
(32, 113, 117, 105, 99, 107, 101, 115, 116)	181
(117, 110, 105, 116, 101)	33
(85, 110, 105, 116, 101)	62
(32, 72, 111, 111, 107, 115)	44
(32, 98, 117, 114, 112, 101, 100)	77
(32, 98, 97, 108, 101, 115)	107
(32, 67, 111, 98, 119, 101, 98, 115)	47
(32, 103, 117, 109, 115)	79
(32, 104, 97, 114, 100, 119, 97, 114, 101)	46
(115, 99, 114, 101, 119)	1
(82, 111, 99, 107, 105, 110, 103)	9
(32, 82, 111, 99, 107, 105, 110, 103)	27
(68, 105, 99, 107)	9
(32, 68, 105, 99, 107)	28
(32, 102, 108, 105, 116, 116, 101, 100)	27
(32, 110, 111, 98, 108, 101)	56
(32, 115, 112, 114, 105, 110, 103, 101, 100)	16
(32, 99, 111, 110, 116, 97, 105, 110, 101, 114, 115)	106
